event_id,timestamp,user_id,instrument,direction,lot_size,trade_volume_usd,margin_used_pct,pnl,trade_duration_sec,ip_address,is_anomaly,anomaly_type
TE_021074,2025-02-10 13:43:25,user_0013,EUR/USD,buy,0.18,18000.0,25.0,9.42,304.7,210.171.194.50,0,
TE_015821,2025-02-10 13:44:27,user_0043,USD/CHF,buy,0.05,5000.0,9.1,-1.59,281.0,81.2.27.23,0,
TE_010699,2025-02-10 13:48:36,user_0014,AUD/USD,sell,0.44,44000.0,53.4,-47.08,681.4,81.2.15.97,0,
TE_012397,2025-02-10 13:52:00,user_0337,USD/CHF,buy,0.09,9000.0,13.2,0.35,105.6,64.18.218.179,0,
TE_014852,2025-02-10 13:53:44,user_0270,GBP/USD,buy,0.24,24000.0,18.3,20.6,395.9,210.171.107.213,0,
TE_011675,2025-02-10 13:53:57,user_0119,NZD/USD,sell,0.65,65000.0,42.9,86.22,600.5,85.214.162.200,0,
TE_013528,2025-02-10 13:54:10,user_0015,EUR/GBP,sell,0.08,8000.0,20.5,2.74,28.0,103.21.189.174,0,
TE_007948,2025-02-10 13:56:21,user_0486,USD/CAD,buy,0.77,77000.0,35.2,29.79,3046.6,103.21.161.74,1,structuring
TE_014151,2025-02-10 13:57:16,user_0336,USD/JPY,buy,0.35,35000.0,50.0,29.47,363.6,103.21.31.147,0,
TE_001554,2025-02-10 13:59:57,user_0100,NZD/USD,buy,0.31,31000.0,5.6,19.63,256.7,72.34.72.79,0,
TE_015183,2025-02-10 14:00:36,user_0146,USD/CHF,sell,0.28,28000.0,36.9,-6.91,24.4,72.34.81.112,0,
TE_015443,2025-02-10 14:05:06,user_0090,USD/CAD,buy,0.04,4000.0,33.9,2.09,468.1,64.18.24.191,0,
TE_001144,2025-02-10 14:06:24,user_0392,USD/CAD,sell,0.03,3000.0,55.2,2.06,46.6,103.21.246.154,0,
TE_018731,2025-02-10 14:09:34,user_0031,EUR/GBP,sell,0.27,27000.0,28.8,5.67,106.6,85.214.167.120,0,
TE_019637,2025-02-10 14:10:44,user_0427,USD/CAD,sell,0.39,39000.0,45.2,51.69,0.4,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_004428,2025-02-10 14:15:05,user_0293,EUR/USD,buy,0.07,7000.0,26.2,-3.26,48.8,103.4.160.161,0,
TE_019639,2025-02-10 14:16:12,user_0427,USD/CAD,sell,0.67,67000.0,28.7,34.33,1.1,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_021230,2025-02-10 14:19:41,user_0240,EUR/GBP,buy,0.15,15000.0,43.2,-1.27,8.5,85.214.247.105,0,
TE_000941,2025-02-10 14:20:49,user_0004,USD/JPY,sell,0.45,45000.0,40.9,52.04,2450.7,210.171.183.200,0,
TE_005966,2025-02-10 14:21:45,user_0120,USD/CAD,sell,0.37,37000.0,34.4,13.38,10.7,94.56.169.28,0,
TE_013959,2025-02-10 14:25:26,user_0092,GBP/USD,buy,0.13,13000.0,56.5,7.26,284.4,72.34.120.81,0,
TE_024694,2025-02-10 14:25:33,user_0469,AUD/USD,buy,0.07,7000.0,5.1,47.49,4.8,85.214.227.190,1,latency_arbitrage|structuring
TE_015444,2025-02-10 14:26:55,user_0090,USD/CAD,buy,0.06,6000.0,59.3,0.31,148.7,64.18.24.191,0,
TE_007656,2025-02-10 14:27:47,user_0012,EUR/GBP,buy,0.24,24000.0,31.9,10.34,82.7,72.34.114.227,0,
TE_009303,2025-02-10 14:31:12,user_0472,GBP/USD,sell,0.45,45000.0,64.4,-13.9,67.1,210.171.84.107,1,deposit_withdraw_abuse|large_withdrawal_dormant
TE_017159,2025-02-10 14:34:48,user_0413,EUR/GBP,sell,0.31,31000.0,32.4,-14.9,260.2,103.4.49.5,0,
TE_022406,2025-02-10 14:35:57,user_0165,AUD/USD,sell,0.48,48000.0,21.7,27.71,19.4,94.56.19.74,0,
TE_008585,2025-02-10 14:38:20,user_0132,USD/CAD,buy,0.36,36000.0,40.5,2.18,147.3,81.2.235.37,0,
TE_024696,2025-02-10 14:38:50,user_0469,USD/JPY,buy,0.03,3000.0,24.6,16.58,3.7,85.214.227.190,1,latency_arbitrage|structuring
TE_001415,2025-02-10 14:47:11,user_0492,GBP/USD,buy,0.35,35000.0,38.1,-29.06,66.6,210.171.239.36,1,brute_force_login|rapid_kyc_withdrawal
TE_003444,2025-02-10 14:48:02,user_0408,USD/JPY,buy,0.06,6000.0,49.9,-1.86,56.6,85.214.146.228,0,
TE_006918,2025-02-10 14:50:55,user_0007,EUR/GBP,sell,0.02,2000.0,43.1,0.65,85.3,94.56.103.209,0,
TE_009305,2025-02-10 14:54:12,user_0472,USD/JPY,buy,0.31,31000.0,55.1,14.2,595.8,210.171.84.107,1,deposit_withdraw_abuse|large_withdrawal_dormant
TE_019630,2025-02-10 14:58:21,user_0427,USD/CAD,sell,0.26,26000.0,27.3,12.31,4.2,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_006004,2025-02-10 15:00:09,user_0155,AUD/USD,buy,0.46,46000.0,5.5,17.19,167.6,64.18.16.36,0,
TE_024693,2025-02-10 15:11:13,user_0469,NZD/USD,buy,0.07,7000.0,58.8,30.6,3.8,85.214.227.190,1,latency_arbitrage|structuring
TE_019628,2025-02-10 15:14:55,user_0427,EUR/GBP,buy,0.78,78000.0,6.3,32.7,0.9,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_005965,2025-02-10 15:17:05,user_0120,USD/CAD,sell,0.19,19000.0,22.1,2.87,21.4,94.56.169.28,0,
TE_004429,2025-02-10 15:17:46,user_0293,EUR/USD,sell,0.03,3000.0,5.9,1.63,13.2,103.4.160.161,0,
TE_006824,2025-02-10 15:18:50,user_0185,NZD/USD,sell,0.07,7000.0,12.5,-6.07,13.4,210.171.188.229,0,
TE_021712,2025-02-10 15:19:33,user_0329,EUR/GBP,sell,0.17,17000.0,51.7,-14.3,46.7,94.56.230.76,0,
TE_007206,2025-02-10 15:22:50,user_0258,EUR/USD,buy,0.08,8000.0,64.9,-1.98,36.7,103.21.124.44,0,
TE_015820,2025-02-10 15:23:44,user_0043,GBP/USD,sell,0.06,6000.0,23.7,-6.08,233.1,81.2.27.23,0,
TE_020049,2025-02-10 15:25:06,user_0350,USD/CAD,sell,0.92,92000.0,62.3,11.02,19.2,103.21.7.77,0,
TE_017263,2025-02-10 15:25:35,user_0103,NZD/USD,sell,0.28,28000.0,58.9,3.2,197.5,103.4.45.59,0,
TE_021231,2025-02-10 15:26:56,user_0240,EUR/GBP,buy,0.05,5000.0,31.1,0.06,102.5,85.214.247.105,0,
TE_002669,2025-02-10 15:28:52,user_0044,USD/CHF,sell,0.06,6000.0,6.4,3.95,413.1,94.56.177.118,0,
TE_013529,2025-02-10 15:30:33,user_0015,AUD/USD,buy,0.07,7000.0,49.3,1.18,517.0,103.21.189.174,0,
TE_021656,2025-02-10 15:31:34,user_0201,USD/CAD,sell,0.27,27000.0,42.4,-1.35,67.6,72.34.131.234,0,
TE_007947,2025-02-10 15:32:18,user_0486,EUR/GBP,sell,0.39,39000.0,36.2,23.91,75.0,103.21.161.74,1,structuring
TE_019833,2025-02-10 15:32:19,user_0384,USD/CAD,buy,0.8,80000.0,64.7,-7.33,388.0,103.4.111.249,0,
TE_023033,2025-02-10 15:35:58,user_0455,USD/CHF,buy,0.43,43000.0,24.3,43.18,70.4,103.4.42.95,1,volume_spike
TE_019227,2025-02-10 15:43:06,user_0498,USD/CHF,sell,0.71,71000.0,34.8,-2.23,46.1,81.2.174.212,1,deposit_withdraw_abuse|device_switching
TE_005713,2025-02-10 15:45:44,user_0396,NZD/USD,buy,0.05,5000.0,6.3,0.57,15.0,81.2.131.106,0,
TE_026194,2025-02-10 15:45:54,user_0138,USD/CHF,sell,0.19,19000.0,49.2,15.79,390.8,103.21.204.100,0,
TE_019640,2025-02-10 15:47:22,user_0427,USD/CAD,buy,0.61,61000.0,14.3,58.26,4.9,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_024583,2025-02-10 15:48:15,user_0028,NZD/USD,sell,0.51,51000.0,25.3,41.94,1253.6,85.214.71.199,0,
TE_010901,2025-02-10 15:48:20,user_0023,USD/JPY,buy,0.21,21000.0,37.8,-0.56,267.0,94.56.111.205,0,
TE_017158,2025-02-10 15:51:09,user_0413,USD/CHF,buy,0.22,22000.0,59.2,0.15,1500.3,103.4.49.5,0,
TE_021710,2025-02-10 15:56:56,user_0329,EUR/USD,buy,0.27,27000.0,58.2,-1.37,98.8,94.56.230.76,0,
TE_012399,2025-02-10 15:59:49,user_0337,USD/CHF,buy,0.09,9000.0,45.4,2.94,45.3,64.18.218.179,0,
TE_001771,2025-02-10 16:02:10,user_0421,USD/JPY,buy,0.36,36000.0,5.0,-2.33,202.6,103.4.9.203,0,
TE_016814,2025-02-10 16:04:15,user_0448,NZD/USD,buy,0.1,10000.0,53.2,28.88,4.6,85.214.46.216,1,latency_arbitrage
TE_022752,2025-02-10 16:05:02,user_0042,AUD/USD,buy,0.01,1000.0,60.3,0.64,121.1,85.214.82.43,0,
TE_019635,2025-02-10 16:08:41,user_0427,USD/CAD,buy,0.52,52000.0,45.6,30.61,2.7,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_024531,2025-02-10 16:12:31,user_0287,EUR/GBP,sell,0.14,14000.0,50.9,5.97,78.5,81.2.135.196,0,
TE_019631,2025-02-10 16:19:08,user_0427,USD/CAD,sell,0.64,64000.0,16.4,41.86,2.5,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_006822,2025-02-10 16:19:26,user_0185,NZD/USD,sell,0.16,16000.0,23.6,4.9,10.3,210.171.188.229,0,
TE_012400,2025-02-10 16:23:52,user_0337,EUR/USD,sell,0.06,6000.0,41.9,1.35,84.4,64.18.218.179,0,
TE_010487,2025-02-10 16:24:51,user_0473,GBP/USD,buy,0.29,29000.0,52.5,17.36,27.7,85.214.112.66,1,unusual_time_login
TE_005490,2025-02-10 16:25:01,user_0475,USD/JPY,sell,0.82,82000.0,29.5,115.94,91.1,81.2.51.42,1,consistent_profit|rapid_kyc_withdrawal
TE_003817,2025-02-10 16:25:08,user_0471,NZD/USD,buy,0.05,5000.0,47.2,0.73,2222.7,210.171.103.228,1,single_instrument|volume_spike
TE_009589,2025-02-10 16:35:06,user_0094,EUR/GBP,buy,0.64,64000.0,43.3,18.75,16.9,85.214.226.24,0,
TE_003300,2025-02-10 16:36:07,user_0403,AUD/USD,buy,0.85,85000.0,41.3,-19.85,2870.4,64.18.198.37,0,
TE_011209,2025-02-10 16:39:34,user_0440,USD/CHF,sell,0.2,20000.0,10.4,-5.95,468.0,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_006006,2025-02-10 16:40:09,user_0155,USD/JPY,buy,0.32,32000.0,36.3,5.55,394.6,64.18.16.36,0,
TE_021709,2025-02-10 16:41:18,user_0329,EUR/GBP,buy,0.39,39000.0,45.1,-20.6,148.7,94.56.230.76,0,
TE_021229,2025-02-10 16:42:18,user_0240,EUR/USD,buy,0.05,5000.0,21.5,-0.66,262.6,85.214.247.105,0,
TE_010295,2025-02-10 16:47:36,user_0126,GBP/USD,sell,0.04,4000.0,29.2,-3.02,29.0,72.34.245.221,0,
TE_019636,2025-02-10 16:50:23,user_0427,AUD/USD,buy,0.25,25000.0,61.6,21.39,1.4,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_007655,2025-02-10 16:51:28,user_0012,AUD/USD,buy,0.12,12000.0,57.9,10.86,1809.4,72.34.114.227,0,
TE_000879,2025-02-10 16:53:27,user_0131,AUD/USD,buy,0.8,80000.0,12.8,-22.71,480.2,81.2.49.210,0,
TE_023036,2025-02-10 16:56:30,user_0455,USD/CHF,sell,0.52,52000.0,52.2,33.55,26.9,103.4.42.95,1,volume_spike
TE_009422,2025-02-10 16:56:58,user_0304,USD/CHF,sell,0.67,67000.0,47.7,-16.39,24.1,85.214.19.29,0,
TE_018573,2025-02-10 16:57:47,user_0231,AUD/USD,sell,0.85,85000.0,38.9,42.05,26.4,94.56.114.37,0,
TE_019632,2025-02-10 16:58:25,user_0427,USD/CAD,buy,0.83,83000.0,5.6,55.65,2.1,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_026193,2025-02-10 16:58:56,user_0138,NZD/USD,buy,0.17,17000.0,43.5,1.22,150.9,103.21.204.100,0,
TE_005388,2025-02-10 16:59:05,user_0343,AUD/USD,sell,0.29,29000.0,58.7,-4.48,183.0,103.4.224.88,0,
TE_018888,2025-02-10 17:01:44,user_0076,USD/CHF,sell,0.34,34000.0,59.7,9.09,268.8,81.2.3.228,0,
TE_016813,2025-02-10 17:02:48,user_0448,EUR/GBP,buy,0.04,4000.0,19.7,11.51,2.5,85.214.46.216,1,latency_arbitrage
TE_010488,2025-02-10 17:12:28,user_0473,EUR/USD,buy,0.22,22000.0,14.7,25.63,3057.4,85.214.112.66,1,unusual_time_login
TE_015818,2025-02-10 17:15:57,user_0043,USD/CHF,buy,0.18,18000.0,12.7,-9.09,156.9,81.2.27.23,0,
TE_000882,2025-02-10 17:20:35,user_0131,GBP/USD,buy,0.67,67000.0,57.1,54.73,94.0,81.2.49.210,0,
TE_016664,2025-02-10 17:20:53,user_0398,EUR/GBP,sell,0.35,35000.0,36.5,-16.01,64.9,94.56.187.89,0,
TE_023034,2025-02-10 17:22:26,user_0455,USD/CHF,buy,0.29,29000.0,54.0,-1.01,16.5,103.4.42.95,1,volume_spike
TE_013302,2025-02-10 17:26:13,user_0207,NZD/USD,buy,0.08,8000.0,31.6,1.02,111.3,103.21.173.228,0,
TE_021575,2025-02-10 17:31:42,user_0496,EUR/USD,sell,0.21,21000.0,30.8,5.96,803.9,103.21.39.79,1,ip_hub|large_withdrawal_dormant|rapid_kyc_withdrawal
TE_022067,2025-02-10 17:36:04,user_0302,USD/JPY,buy,0.09,9000.0,50.4,-16.23,53.3,210.171.131.184,0,
TE_020755,2025-02-10 17:37:21,user_0188,NZD/USD,buy,0.53,53000.0,46.1,-28.08,71.7,81.2.245.38,0,
TE_019629,2025-02-10 17:37:42,user_0427,GBP/USD,sell,0.55,55000.0,45.6,31.87,3.2,64.18.120.224,1,latency_arbitrage|rapid_kyc_withdrawal
TE_022606,2025-02-10 17:40:29,user_0289,USD/CHF,buy,0.22,22000.0,51.6,1.46,221.7,85.214.78.150,0,
TE_001200,2025-02-10 17:40:58,user_0265,USD/CAD,buy,0.07,7000.0,49.4,-4.04,47.9,85.214.108.79,0,
TE_006480,2025-02-10 17:41:52,user_0140,USD/CAD,sell,0.37,37000.0,23.3,-5.95,3048.0,210.171.79.189,0,
TE_026196,2025-02-10 17:41:56,user_0138,NZD/USD,sell,0.22,22000.0,45.3,-11.25,155.0,103.21.204.100,0,
TE_007653,2025-02-10 17:42:28,user_0012,USD/JPY,buy,0.14,14000.0,57.3,9.68,539.8,72.34.114.227,0,
TE_010900,2025-02-10 17:44:52,user_0023,NZD/USD,buy,0.26,26000.0,33.1,2.8,155.3,94.56.111.205,0,
TE_014564,2025-02-10 17:45:31,user_0235,GBP/USD,sell,0.16,16000.0,34.7,-7.03,30.4,64.18.118.130,0,
TE_026766,2025-02-10 17:45:59,user_0109,USD/CHF,sell,0.38,38000.0,23.8,33.41,14.9,94.56.111.32,0,
TE_024582,2025-02-10 17:46:02,user_0028,NZD/USD,sell,0.4,40000.0,19.5,-6.93,6.1,85.214.71.199,0,
TE_023245,2025-02-10 17:50:05,user_0001,USD/JPY,sell,0.17,17000.0,43.0,9.47,50.8,72.34.167.112,0,
TE_002605,2025-02-10 17:55:15,user_0182,USD/JPY,buy,0.03,3000.0,34.1,-3.58,48.5,94.56.184.23,0,
TE_024695,2025-02-10 17:58:36,user_0469,USD/JPY,sell,0.08,8000.0,31.9,54.51,4.0,85.214.227.190,1,latency_arbitrage|structuring
TE_005488,2025-02-10 18:00:04,user_0475,USD/CAD,sell,0.54,54000.0,42.6,-26.12,263.7,81.2.108.159,1,consistent_profit|rapid_kyc_withdrawal
TE_001998,2025-02-10 18:06:14,user_0169,EUR/GBP,buy,0.14,14000.0,9.1,-1.49,354.4,210.171.158.185,0,
TE_022529,2025-02-10 18:16:53,user_0388,NZD/USD,sell,0.48,48000.0,37.7,9.8,57.5,85.214.72.217,0,
TE_001627,2025-02-10 18:18:43,user_0328,NZD/USD,buy,0.57,57000.0,34.4,29.63,223.8,85.214.134.89,0,
TE_024094,2025-02-10 18:18:47,user_0374,AUD/USD,sell,0.55,55000.0,5.7,-7.78,137.9,72.34.105.110,0,
TE_020047,2025-02-10 18:21:54,user_0350,NZD/USD,buy,0.55,55000.0,53.1,-28.92,37.0,103.21.7.77,0,
TE_001201,2025-02-10 18:23:30,user_0265,AUD/USD,buy,0.11,11000.0,51.4,6.25,481.2,85.214.108.79,0,
TE_018679,2025-02-10 18:28:27,user_0221,USD/CAD,buy,0.66,66000.0,64.9,11.29,78.4,72.34.114.40,0,
TE_015918,2025-02-10 18:30:20,user_0312,GBP/USD,buy,0.4,40000.0,19.2,-5.66,89.3,103.4.219.119,0,
TE_026233,2025-02-10 18:31:28,user_0164,USD/CAD,buy,0.18,18000.0,41.5,6.97,172.7,64.18.141.136,0,
TE_011619,2025-02-10 18:31:39,user_0041,EUR/USD,buy,0.25,25000.0,21.5,7.24,861.4,103.4.104.104,0,
TE_008879,2025-02-10 18:33:05,user_0338,GBP/USD,sell,0.07,7000.0,36.1,-1.6,9.3,210.171.16.100,0,
TE_015819,2025-02-10 18:35:15,user_0043,USD/CHF,sell,0.16,16000.0,5.1,-2.63,243.4,81.2.27.23,0,
TE_008878,2025-02-10 18:42:07,user_0338,EUR/USD,buy,0.04,4000.0,5.3,3.01,1175.9,210.171.16.100,0,
TE_009588,2025-02-10 18:49:58,user_0094,AUD/USD,sell,0.77,77000.0,29.8,13.59,26.1,85.214.36.212,0,
TE_021655,2025-02-10 18:58:04,user_0201,USD/JPY,sell,0.34,34000.0,11.8,-4.91,70.1,72.34.131.234,0,
TE_013958,2025-02-10 19:06:43,user_0092,USD/JPY,sell,0.14,14000.0,42.0,-3.31,122.2,72.34.120.81,0,
TE_001770,2025-02-10 19:09:51,user_0421,EUR/GBP,buy,0.58,58000.0,58.6,-57.58,242.1,103.4.9.203,0,
TE_019834,2025-02-10 19:17:48,user_0384,NZD/USD,buy,0.26,26000.0,37.0,9.67,119.6,103.4.208.8,0,
TE_016140,2025-02-10 19:18:35,user_0137,NZD/USD,buy,0.35,35000.0,15.9,16.86,76.9,94.56.110.151,0,
TE_013274,2025-02-10 19:23:32,user_0386,EUR/USD,sell,0.15,15000.0,52.2,-8.84,278.0,85.214.23.145,0,
TE_001202,2025-02-10 19:26:34,user_0265,USD/CAD,buy,0.15,15000.0,18.5,-0.64,97.8,85.214.108.79,0,
TE_024093,2025-02-10 19:29:01,user_0374,AUD/USD,sell,0.5,50000.0,64.0,26.54,50.8,72.34.105.110,0,
TE_010486,2025-02-10 19:29:33,user_0473,EUR/USD,sell,0.28,28000.0,23.3,-4.14,29.9,85.214.112.66,1,unusual_time_login
TE_022528,2025-02-10 19:30:23,user_0388,NZD/USD,sell,0.17,17000.0,19.3,-9.73,63.2,85.214.72.217,0,
TE_026135,2025-02-10 19:31:21,user_0225,USD/JPY,buy,0.51,51000.0,5.2,23.83,261.1,103.21.18.157,0,
TE_005772,2025-02-10 19:31:53,user_0352,USD/CAD,sell,0.06,6000.0,12.5,-3.72,47.8,64.18.89.223,0,
TE_006478,2025-02-10 19:34:01,user_0140,USD/JPY,sell,0.34,34000.0,10.0,-25.31,148.6,210.171.202.217,0,
TE_022566,2025-02-10 19:38:54,user_0366,USD/CAD,sell,0.17,17000.0,25.5,2.48,216.2,94.56.13.13,0,
TE_005964,2025-02-10 19:42:03,user_0120,USD/CAD,sell,0.5,50000.0,38.0,-16.78,20.1,94.56.169.28,0,
TE_016139,2025-02-10 19:46:01,user_0137,EUR/GBP,sell,0.53,53000.0,21.9,27.77,34.9,94.56.110.151,0,
TE_020248,2025-02-10 19:46:09,user_0457,USD/CAD,buy,0.01,1000.0,19.6,0.13,11.4,103.4.82.233,1,single_instrument
TE_018015,2025-02-10 19:48:57,user_0449,USD/JPY,buy,0.43,43000.0,55.2,-9.64,14.4,85.214.115.48,1,brute_force_login|unusual_time_login
TE_007208,2025-02-10 19:52:43,user_0258,USD/CAD,buy,0.04,4000.0,50.8,-0.7,108.9,103.21.124.44,0,
TE_014219,2025-02-10 19:52:44,user_0432,NZD/USD,buy,0.85,85000.0,39.7,8.64,56.9,103.21.39.79,1,deposit_withdraw_abuse|ip_hub|rapid_kyc_withdrawal
TE_022340,2025-02-10 19:59:11,user_0262,USD/JPY,buy,0.36,36000.0,32.9,-14.63,50.1,210.171.61.153,0,
TE_005649,2025-02-10 20:06:02,user_0269,NZD/USD,sell,0.02,2000.0,27.1,-0.04,75.6,94.56.119.42,0,
TE_020048,2025-02-10 20:06:57,user_0350,NZD/USD,buy,0.33,33000.0,42.5,-20.52,918.9,103.21.7.77,0,
TE_013023,2025-02-10 20:06:57,user_0382,EUR/GBP,sell,0.29,29000.0,36.7,23.94,384.0,103.21.82.36,0,
TE_009549,2025-02-10 20:10:02,user_0179,EUR/GBP,buy,0.28,28000.0,35.7,1.27,1261.5,210.171.234.204,0,
TE_010903,2025-02-10 20:11:47,user_0023,NZD/USD,buy,0.2,20000.0,41.3,6.53,4.1,94.56.111.205,0,
TE_009423,2025-02-10 20:14:01,user_0304,EUR/USD,sell,0.25,25000.0,29.3,-15.82,131.4,85.214.19.29,0,
TE_002671,2025-02-10 20:20:00,user_0044,EUR/USD,sell,0.06,6000.0,29.7,-3.93,193.0,94.56.177.118,0,
TE_013960,2025-02-10 20:29:43,user_0092,GBP/USD,buy,0.15,15000.0,53.4,9.95,114.3,72.34.120.81,0,
TE_006114,2025-02-10 20:30:50,user_0142,NZD/USD,sell,0.36,36000.0,41.4,-1.26,1407.0,103.4.58.64,0,
TE_017577,2025-02-10 20:33:54,user_0271,EUR/GBP,buy,0.35,35000.0,51.1,1.22,181.5,103.4.244.142,0,
TE_013304,2025-02-10 20:34:47,user_0207,NZD/USD,buy,0.04,4000.0,46.5,-1.33,110.5,103.21.173.228,0,
TE_013024,2025-02-10 20:35:00,user_0382,USD/CAD,buy,0.19,19000.0,44.6,14.92,357.2,103.21.82.36,0,
TE_005773,2025-02-10 20:35:35,user_0352,AUD/USD,sell,0.07,7000.0,25.4,-7.98,880.4,64.18.89.223,0,
TE_019226,2025-02-10 20:37:37,user_0498,USD/CHF,buy,0.54,54000.0,23.0,-1.02,5.5,81.2.174.212,1,deposit_withdraw_abuse|device_switching
TE_002604,2025-02-10 20:41:19,user_0182,EUR/GBP,buy,0.06,6000.0,58.7,-2.81,178.3,94.56.184.23,0,
TE_012398,2025-02-10 20:43:18,user_0337,USD/CAD,sell,0.07,7000.0,41.2,1.23,990.0,64.18.218.179,0,
TE_000940,2025-02-10 20:53:12,user_0004,GBP/USD,sell,0.75,75000.0,56.8,4.55,334.5,210.171.183.200,0,
TE_009551,2025-02-10 20:53:39,user_0179,EUR/USD,buy,0.26,26000.0,46.7,1.36,116.4,210.171.234.204,0,
TE_012845,2025-02-10 20:56:43,user_0178,USD/JPY,sell,0.52,52000.0,42.0,12.84,3585.8,85.214.173.133,0,
TE_023246,2025-02-10 20:57:39,user_0001,USD/JPY,buy,0.51,51000.0,31.9,-21.33,86.7,72.34.167.112,0,
TE_001768,2025-02-10 21:00:25,user_0421,EUR/GBP,buy,0.59,59000.0,40.0,66.3,1871.3,103.4.9.203,0,
TE_013530,2025-02-10 21:03:29,user_0015,NZD/USD,buy,0.15,15000.0,47.0,-18.38,24.6,103.21.189.174,0,
TE_024585,2025-02-10 21:11:25,user_0028,USD/CAD,sell,0.45,45000.0,5.4,13.79,90.0,85.214.71.199,0,
TE_012950,2025-02-10 21:15:21,user_0402,USD/CHF,sell,0.83,83000.0,32.8,-32.93,1664.8,72.34.38.151,0,
TE_009189,2025-02-10 21:22:46,user_0320,USD/JPY,buy,0.03,3000.0,53.2,0.33,46.1,210.171.3.220,0,
TE_022568,2025-02-10 21:25:04,user_0366,USD/CAD,buy,0.51,51000.0,29.8,-9.39,391.7,94.56.13.13,0,
TE_001414,2025-02-10 21:25:15,user_0492,GBP/USD,sell,0.16,16000.0,10.7,8.36,13.2,210.171.239.36,1,brute_force_login|rapid_kyc_withdrawal
TE_017576,2025-02-10 21:26:38,user_0271,EUR/GBP,sell,0.23,23000.0,59.4,15.01,56.7,103.4.244.142,0,
TE_001769,2025-02-10 21:26:40,user_0421,EUR/GBP,sell,0.51,51000.0,24.9,37.15,2118.1,103.4.9.203,0,
TE_021076,2025-02-10 21:26:48,user_0013,EUR/USD,buy,0.12,12000.0,13.9,3.49,66.1,210.171.194.50,0,
TE_009304,2025-02-10 21:29:58,user_0472,USD/CHF,buy,0.61,61000.0,40.5,-4.77,51.4,210.171.84.107,1,deposit_withdraw_abuse|large_withdrawal_dormant
TE_022755,2025-02-10 21:33:19,user_0042,AUD/USD,buy,0.02,2000.0,56.3,-0.81,47.6,85.214.82.43,0,
TE_005774,2025-02-10 21:34:20,user_0352,AUD/USD,buy,0.05,5000.0,49.1,2.46,3867.4,64.18.89.223,0,
TE_018572,2025-02-10 21:35:27,user_0231,NZD/USD,buy,0.48,48000.0,33.5,21.55,5473.9,94.56.114.37,0,
TE_001143,2025-02-10 21:36:00,user_0392,USD/CAD,sell,0.04,4000.0,56.7,2.79,102.1,103.21.246.154,0,
TE_001555,2025-02-10 21:37:30,user_0100,EUR/GBP,buy,0.22,22000.0,15.1,10.46,20.0,72.34.72.79,0,
TE_011620,2025-02-10 21:40:22,user_0041,EUR/USD,buy,0.23,23000.0,61.4,-0.66,405.0,103.4.104.104,0,
TE_012952,2025-02-10 21:40:50,user_0402,GBP/USD,sell,0.29,29000.0,24.0,-7.07,207.1,72.34.38.151,0,
TE_026195,2025-02-10 21:48:57,user_0138,AUD/USD,sell,0.12,12000.0,17.0,-0.68,7.1,103.21.204.100,0,
TE_022530,2025-02-10 21:57:20,user_0388,NZD/USD,sell,0.23,23000.0,37.1,0.72,122.2,85.214.72.217,0,
TE_009421,2025-02-10 21:59:57,user_0304,EUR/GBP,sell,0.25,25000.0,51.1,-10.42,8.2,85.214.19.29,0,
TE_016917,2025-02-11 08:02:30,user_0176,USD/JPY,buy,0.28,28000.0,20.9,-8.7,188.3,103.21.43.44,0,
TE_008912,2025-02-11 08:02:31,user_0115,USD/JPY,buy,0.36,36000.0,56.2,-5.31,47.9,64.18.214.27,0,
TE_009976,2025-02-11 08:03:32,user_0500,NZD/USD,sell,0.1,10000.0,13.8,-1.56,119.6,64.18.68.37,1,bot_behavior|unusual_time_login
TE_018017,2025-02-11 08:09:17,user_0449,EUR/GBP,buy,0.27,27000.0,59.0,18.16,133.0,85.214.115.48,1,brute_force_login|unusual_time_login
TE_008806,2025-02-11 08:11:45,user_0452,GBP/USD,buy,0.02,2000.0,29.0,1.75,161.3,72.34.84.132,1,structuring
TE_008808,2025-02-11 08:13:17,user_0452,GBP/USD,sell,0.01,1000.0,7.4,0.36,27.6,72.34.84.132,1,structuring
TE_009131,2025-02-11 08:15:42,user_0296,EUR/USD,buy,0.16,16000.0,64.1,6.43,303.0,103.21.176.114,0,
TE_016825,2025-02-11 08:16:17,user_0448,NZD/USD,buy,0.11,11000.0,13.6,7.52,2.4,85.214.46.216,1,latency_arbitrage
TE_003528,2025-02-11 08:16:51,user_0380,NZD/USD,buy,0.03,3000.0,43.2,0.09,53.1,85.214.126.118,0,
TE_017581,2025-02-11 08:26:58,user_0271,NZD/USD,sell,0.17,17000.0,50.3,0.45,78.6,103.4.244.142,0,
